SOCCXFA12AB0184578,131.965,0.79857854678,0.54806695425,0.043737605245,0.0392825107189
SOZJAWB12A6D4FC287,131.988,0.754192733056,0.990682076897,0.0350653622071,0.00630201750954
SOWAVQV12A58A7BBEF,155.62,0.16909261112,0.882895938047,0.0797392226408,0.0723165391294
SOTJEEP12A8C13234D,72.384,0.595543993619,0.120799992381,0.0346664846373,0.618336790984
SOOKPGM12AB018C0EB,116.518,0.558851891945,0.500361110588,0.116610302344,0.60035328672
SOLQHRQ12AB018F9BF,130.043,0.424642756461,0.826857089078,0.0556656084823,0.0877009257771
SOUVBVE12A6D4F6CBF,105.26,0.224524260283,0.864238210916,0.0554211306122,0.262174906821
SOUHSCG12A6D4FA164,127.986,0.657662861275,0.883761475925,0.0422713584308,0.0254472694254
SODTCKF12A58A7C47D,121.464,0.29179712317,0.0377892940083,0.0418415712739,0.99968487437
SOIITPA12A8C13F98F,147.253,0.225895825146,0.884013630253,0.0459839046187,0.849501448673
SOSJKNF12A6D4FC814,141.13,0.535728935078,0.819624886262,0.0692206497876,0.0598015172716
SOCMRMS12A6D4FCD91,127.961,0.492649052277,0.580902210825,0.0301547631771,0.921435227452
SOKDOZY12AF72A0F25,125.55,0.464422206606,0.926179569318,0.0419503041125,0.010886105235
SOPWWEY12AB018A75C,83.983,0.656282173314,0.977174559341,0.117842336907,0.118427950948
SOTFRPD12A81C1FCC4,84.665,0.478179196123,0.971696352147,0.0431233669574,0.00156403920276
SOBCGTF12A6D4F801C,119.979,0.606617945509,0.695151802158,0.035869394261,0.180970013397
SOZWCTF12A6D4F79C7,152.985,0.743596943391,0.755768222156,0.0594430949199,0.0580651010789
SOVALQH12AB0189114,145.994,0.357086796436,0.899673731819,0.0502270019687,0.000876966750935
SOSLVTU12AB01863F8,100.536,0.85550097379,0.717512110381,0.211992709298,0.175280964177
SOCFMXL12A8151BD37,99.536,0.431386963614,0.927948913923,0.0915197053249,0.00160942831282
SONGFNE12A58A81A71,155.959,0.781048661817,0.707466028137,0.272898104159,0.727430549828
SODJHJL12AB018DDB9,161.601,0.147443395895,0.0589081722123,0.0354775503648,0.991677759891
SODFOLL12A8C13E5B2,163.676,0.53060161732,0.677891978622,0.0295152145659,0.389509216931
SOAYQVC12A6D4F7829,142.19,0.566051250175,0.20029004766,0.027951953491,0.749503423659
SOKCKER12A5891F8CF,100.818,0.554508891363,0.976236787325,0.116164092393,0.00443156387593
SOZQUYS12A8C13449C,171.919,0.610706550478,0.871765447175,0.073972170343,0.110444724431
SOQJGEQ12A6D4F72D8,91.016,0.728859004003,0.326804265486,0.0575060540862,0.879686407073
SOPKVZH12A6D4F8985,100.034,0.534336335836,0.900959121832,0.0368801957211,0.0137018949451
SOFRBIA12A6701C7AD,176.521,0.453168365946,0.660836577132,0.1341022521,0.935107079862
SOHQCGH12A6701E79E,114.98,0.696934738205,0.629789499148,0.0425603332572,0.00867794822068
SOUFTON12A670203AF,117.62,0.836088865594,0.231750177914,0.174606605243,0.920526758308
SOEJAEZ12AF72A1AD5,245.195,0.326829729516,0.258413962533,0.0353542981912,0.975951057139
SOYDYFX12B0B80CB23,96.269,0.626051833208,0.575205483758,0.0269490203698,0.11634865138
SOMXIQS12A6D4F8F2A,92.399,0.542955814642,0.861170157043,0.275911008509,0.165645150787
SORIGRW12AB01860D2,55.016,0.390648482669,0.596819467845,0.0374491888154,0.0756326703011
SOPXKFG12A58A78D97,127.707,0.676970157366,0.674017489859,0.0822338164664,0.00711586510603
SOXWUVZ12B35058547,124.01,0.537333522472,0.915914987988,0.0886179642915,0.00078446328185
SONXYJW12AB018898A,126.861,0.400634645666,0.971074161064,0.0681788025529,0.162250900823
SOMYXLU12A67AE0EC2,100.474,0.808923227538,0.735393380704,0.0377856734675,0.0354571357645
SOMTGQW12AAF3B5976,119.988,0.658597609068,0.441085439162,0.0388605499856,0.511725857779
SOFXLEQ12AF729FA3E,151.438,0.445000305178,0.44548579359,0.0472306847865,0.736310718243
SOYZTDN12A8C13E575,187.265,0.562207942686,0.673702660606,0.0382478429359,0.863614131881
SOJGGIC12A8C142690,166.026,0.587394921802,0.89089812538,0.0595145376093,0.856798284371
SONAXGE12A6D4FA521,116.834,0.647817211577,0.817020977263,0.31252515556,0.683292577457
SOXHPWZ12A81C2167B,124.013,0.734763507538,0.866705623049,0.0715725629708,0.156327846366
SOGXNRZ12AC468DDE0,90.524,0.801715767859,0.64326459923,0.0673411483526,0.0080150746956
SOBFWHK12A8C131970,123.365,0.562366326615,0.216915152387,0.196889080241,0.998726791246
SOCQFHI12AF729EB71,120.855,0.442199192049,0.98372269461,0.0704680018247,0.00164574043226
SOIHZWE12A6310EAD7,97.016,0.808038545793,0.457522905357,0.159524218607,0.550440706793
SOMEJEH12A6D4FD320,148.009,0.654430956717,0.926983511818,0.329836307299,0.114348185697
SOWYQZL12A679AE5D2,150.115,0.642179415962,0.514598735965,0.0245575491969,0.0757335054671
SOZVEHG12A8C141181,79.972,0.417899336105,0.756316855542,0.0312898393027,0.0416591493328
SONNGUC12AB017B5AC,125.062,0.768198742717,0.641275644155,0.123397937278,0.0273147450997
SOZBGPI12AB018A2DA,179.962,0.351004739242,0.911043159603,0.0720541995733,0.678591996231
SOBCKBY12A8C13349E,135.64,0.40747790508,0.225854924133,0.0377733126283,0.980348457781
SOBNYAV12A6D4F6D08,80.708,0.696155939931,0.446342242717,0.0296953558068,0.32223767998
SOIYLJY12A6D4FC441,163.621,0.350500883817,0.950730277944,0.0633716779525,0.0021098743518
SOLCHKM12AB018BBB7,110.096,0.466754004689,0.307890151824,0.043666097676,0.995448312557
SOYKNWX12A6D4FAC18,118.807,0.666097961174,0.569546237432,0.0268485021611,0.311846565247
SOICRPT12A8C13190A,156.326,0.424318639498,0.480888646232,0.0267204715339,0.192918989893
SOCAIKQ12A6701E578,123.405,0.451762223682,0.914522118177,0.0452221091405,0.075566765304
SOMMIXC12A6D4F9EF0,160.85,0.256106284534,0.269693534114,0.0462123901696,0.985680898917
SOXQSDG12AF72ACC52,115.99,0.652535827869,0.560308578062,0.0329980093476,0.0679287787969
SOYBESL12AB018E9C1,105.286,0.665737907005,0.800239522603,0.0338060572382,0.0113900912525
SOPLQZU12AB018F4B3,89.218,0.36219552438,0.887329944081,0.0528706836222,0.0629402606462
SOUJEMI12A8C136F6C,127.856,0.397683938636,0.340004551968,0.03982743969,0.996272315819
SOPBWTB12A6D4FD16F,136.977,0.847899981487,0.827740162492,0.107696518783,0.221534985965
SOGCJFC12A8C13E9F1,99.803,0.595574675143,0.427775432232,0.0264827216445,0.0449538730105
SOBDOJT12A6701E782,177.75,0.268328624537,0.701925421535,0.0309376374991,0.543111688012
SOWGHHQ12A67021878,138.52,0.781812541682,0.7772010162,0.0600837366417,0.107121792731
SOIXXSG12A8C13C400,124.967,0.643902560058,0.0397070241516,0.0382965092664,0.983355580405
SOKJGHV12AF72A6BCE,119.977,0.748727866767,0.754030046538,0.0776234197551,0.0251922498185
SOYLKZW12A58A7B854,100.021,0.661576352592,0.327753371691,0.0277183659429,0.627281520355
SOBHRIL12A8C132390,105.039,0.448749309237,0.921042035701,0.0568618206305,0.00572062020792
SOKCLVS12A67ADC1DA,168.586,0.488251928604,0.33396450085,0.0349825779413,0.704543321479
